gml_id,profile_id,dataset_id,continent,country_id,country_name,geom_accuracy,latitude,longitude,dsds,cfao_version,cfao_major_group_code,cfao_major_group,cfao_soil_unit_code,cfao_soil_unit,cwrb_version,cwrb_reference_soil_group_code,cwrb_reference_soil_group,cwrb_prefix_qualifier,cwrb_suffix_qualifier,cstx_version,cstx_order_name,cstx_suborder,cstx_great_group,cstx_subgroup,bdfi33,bdfiad,bdfifm,bdfiod,bdws33,bdwsod,cecph7,cecph8,cfgr,cfvo,clay,ecec,elco20,elco25,elco50,elcosp,nitkjd,orgc,orgm,phaq,phca,phetb1,phetm3,phetol,phkc,phnf,phprtn,phptot,phpwsl,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0100,wg0200,wg0500,wg1500,wv0010,wv0033,wv0100,wv0500,wv1500
wosis_latest_profiles.68665,"68665",{WD-WISE},Americas,UY,Uruguay,0.1,-30.66666667,-57.83333333,"115","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70797,"70797","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.1,-33.45,-53.7,"300","1974",O,Histosol,d,Dystric,"2006",HS,Histosol,,,,,,,,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68687,"68687",{WD-WISE},Americas,UY,Uruguay,0.1,-33.16666667,-55.83333333,"120","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68682,"68682",{WD-WISE},Americas,UY,Uruguay,0.1,-32.41666667,-57.41666667,"107","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68663,"68663",{WD-WISE},Americas,UY,Uruguay,0.1,-31.16666667,-57.75,"82","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70566,"70566","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,1,-31.5,-57,"15","1974",I,Lithosol,,,"2006",LP,Leptosol,,,,Entisol,Orthent,Udorthent,Lithic,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68697,"68697",{WD-WISE},Americas,UY,Uruguay,1,-31.91666667,-57,"92","1974",V,Vertisol,p,Pellic,"2006",VR,Vertisol,,,"1960",Vertisol,Udert,Pelludert,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70557,"70557","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.1,-31.1,-56.4,"167","1974",L,Luvisol,o,Orthic,"2006",LV,Luvisol,,,,Alfisol,Udalf,Hapludalf,Mollic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70854,"70854","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-33.02972222,-55.56972222,"48","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,,Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70846,"70846","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-31.28,-55.77,"102","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,,Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68655,"68655",{WD-WISE},Americas,UY,Uruguay,0.1,-31.41666667,-55.41666667,"118","1974",N,Nitosol,h,Humic,"2006",NT,Nitisol,,,"1960",Alfisol,Udalf,Paleudalf,Mollic,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68649,"68649",{WD-WISE},Americas,UY,Uruguay,0.1,-33.08333333,-55.66666667,"20","1974",E,Rendzina,,,"2006",LP,Leptosol,,,"1960",Mollisol,Udoll,Hapludoll,Lithic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68644,"68644",{WD-WISE},Americas,UY,Uruguay,0.1,-34.83333333,-54.96666667,"70","1974",B,Cambisol,h,Humic,"2006",UM,Umbrisol,,,"1960",Inceptisol,Umbrept,Haplumbrept,Typic,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.71451,"71451","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-31.92,-54.66972222,"85","1974",V,Vertisol,p,Pellic,"2006",VR,Vertisol,,,,Vertisol,Udert,Pelludert,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68669,"68669",{WD-WISE},Americas,UY,Uruguay,0.1,-31.25,-57.75,"130","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70845,"70845","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-34.52,-56.88972222,"110","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,,Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68664,"68664",{WD-WISE},Americas,UY,Uruguay,0.1,-32.91666667,-54.33333333,"58","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.69818,"69818","{WD-ISIS,WD-WISE}",Americas,UY,Uruguay,0.1,-32.16666667,-55.01666667,"89","1974",A,Acrisol,h,Humic,"1998",LV,Luvisol,"Endoleptic,Cutanic,Cutani,Endoleptic,Umbric","Humic,Epidystric",,,,,,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68698,"68698",{WD-WISE},Americas,UY,Uruguay,0.1,-32.41666667,-54.58333333,"115","1974",V,Vertisol,p,Pellic,"2006",VR,Vertisol,,,"1960",Vertisol,Udert,Pelludert,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68689,"68689",{WD-WISE},Americas,UY,Uruguay,0.1,-33.66666667,-57.75,"145","1974",W,Planosol,e,Eutric,"2006",PL,Planosol,,,"1960",Alfisol,Aqualf,Albaqualf,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68690,"68690",{WD-WISE},Americas,UY,Uruguay,0.1,-31.16666667,-55.71666667,"170","1974",W,Planosol,e,Eutric,"2006",PL,Planosol,,,"1960",Alfisol,Aqualf,Albaqualf,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68696,"68696",{WD-WISE},Americas,UY,Uruguay,0.1,-33.58333333,-53.83333333,"115","1974",S,Solonetz,g,Gleyic,"2006",SN,Solonetz,,,"1960",Alfisol,Aqualf,Natraqualf,Typic,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68688,"68688",{WD-WISE},Americas,UY,Uruguay,0.1,-34.33333333,-53.83333333,"135","1974",W,Planosol,e,Eutric,"2006",PL,Planosol,,,"1960",Alfisol,Aqualf,Natraqualf,Typic,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68673,"68673",{WD-WISE},Americas,UY,Uruguay,0.1,-33.25,-57.33333333,"100","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68652,"68652",{WD-WISE},Americas,UY,Uruguay,1,-32.16666667,-55,"34","1974",L,Luvisol,o,Orthic,"2006",LV,Luvisol,,,"1960",Alfisol,Udalf,Hapludalf,Mollic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68662,"68662",{WD-WISE},Americas,UY,Uruguay,0.1,-33.16666667,-57.16666667,"65","1974",H,Phaeozem,h,Haplic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Hapludoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68659,"68659",{WD-WISE},Americas,UY,Uruguay,0.1,-32.05,-55.38333333,"95","1974",H,Phaeozem,g,Gleyic,"2006",PH,Phaeozem,,,"1960",Mollisol,Aquoll,Argiaquoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68706,"68706",{WD-WISE},Americas,UY,Uruguay,0.1,-32,-57.5,"95","1974",V,Vertisol,p,Pellic,"2006",VR,Vertisol,,,"1960",Vertisol,Udert,Pelludert,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68705,"68705",{WD-WISE},Americas,UY,Uruguay,1,-31.5,-57,"5","1974",I,Lithosol,,,"2006",LP,Leptosol,,,"1960",Entisol,Orthent,Udorthent,Lithic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68670,"68670",{WD-WISE},Americas,UY,Uruguay,0.1,-33.16666667,-54.25,"100","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68703,"68703",{WD-WISE},Americas,UY,Uruguay,1,-31.83333333,-56,"175","1974",L,Luvisol,o,Orthic,"2006",LV,Luvisol,,,"1960",Alfisol,Udalf,Hapludalf,Mollic,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68694,"68694",{WD-WISE},Americas,UY,Uruguay,0.1,-33.33333333,-54.16666667,"120","1974",S,Solonetz,g,Gleyic,"2006",SN,Solonetz,,,"1960",Alfisol,Aqualf,Natraqualf,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68660,"68660",{WD-WISE},Americas,UY,Uruguay,0.1,-31.5,-54.75,"42","1974",H,Phaeozem,h,Haplic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Hapludoll,Lithic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.71675,"71675","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-31.28,-55.75,"80","1974",H,Phaeozem,h,Haplic,"2006",PH,Phaeozem,,,,Mollisol,Udoll,Hapludoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68671,"68671",{WD-WISE},Americas,UY,Uruguay,0.1,-33.61666667,-54.83333333,"85","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68681,"68681",{WD-WISE},Americas,UY,Uruguay,0.1,-31.5,-54.75,"80","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68686,"68686",{WD-WISE},Americas,UY,Uruguay,0.1,-33.41666667,-57.5,"90","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Vertic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68692,"68692",{WD-WISE},Americas,UY,Uruguay,0.1,-32.75,-58.08333333,"154","1974",W,Planosol,m,Mollic,"2006",PL,Planosol,,,"1960",Mollisol,Alboll,Argialboll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70555,"70555","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.1,-32.4,-55.4,"150","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,,Alfisol,Udalf,Hapludalf,Mollic,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68684,"68684",{WD-WISE},Americas,UY,Uruguay,0.1,-33,-56.5,"120","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Vertic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.71385,"71385","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-33.41972222,-53.59,"120","1974",G,Gleysol,e,Eutric,"2006",GL,Gleysol,,,,Mollisol,Aquoll,Argiaquoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68709,"68709",{WD-WISE},Americas,UY,Uruguay,0.1,-33.5,-54.5,"120","1974",W,Planosol,m,Mollic,"2006",PL,Planosol,,,"1960",Alfisol,Aqualf,Albaqualf,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70848,"70848","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-34.56,-56.63,"110","1974",W,Planosol,m,Mollic,"2006",PL,Planosol,,,,Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68642,"68642",{WD-WISE},Americas,UY,Uruguay,0.1,-34.8,-55.46666667,"30","1974",Q,Arenosol,c,Cambic,"2006",AR,Arenosol,,,"1960",Entisol,Psamment,Quartzipsamment,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68679,"68679",{WD-WISE},Americas,UY,Uruguay,0.1,-34.08333333,-56.83333333,"145","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68658,"68658",{WD-WISE},Americas,UY,Uruguay,0.1,-33.83333333,-53.83333333,"95","1974",H,Phaeozem,g,Gleyic,"2006",PH,Phaeozem,,,"1960",Mollisol,Aquoll,Argiaquoll,Typic,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68653,"68653",{WD-WISE},Americas,UY,Uruguay,0.1,-32.66666667,-55.41666667,"115","1974",L,Luvisol,o,Orthic,"2006",LV,Luvisol,,,"1960",Alfisol,Udalf,Hapludalf,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70856,"70856","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,0.01,-30.67,-57.81972222,"115","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,,Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.70519,"70519","{LAC-SOTER,WD-WISE}",Americas,UY,Uruguay,1,-33.5,-55,"48","1974",U,Ranker,,,"2006",UM,Umbrisol,,,,Entisol,Orthent,Udorthent,Lithic,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68654,"68654",{WD-WISE},Americas,UY,Uruguay,0.1,-32.66666667,-55.33333333,"102","1974",L,Luvisol,o,Orthic,"2006",LV,Luvisol,,,"1960",Alfisol,Udalf,Hapludalf,Mollic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68651,"68651",{WD-WISE},Americas,UY,Uruguay,0.1,-32.75,-55.16666667,"152","1974",L,Luvisol,o,Orthic,"2006",LV,Luvisol,,,"1960",Alfisol,Udalf,Hapludalf,Mollic,false,false,false,false,false,false,true,false,false,false,true,true,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68685,"68685",{WD-WISE},Americas,UY,Uruguay,0.1,-33.75,-58.16666667,"85","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68646,"68646",{WD-WISE},Americas,UY,Uruguay,0.1,-33,-53.58333333,"110","1974",G,Gleysol,m,Mollic,"2006",GL,Gleysol,,,"1960",Mollisol,Aquoll,Haplaquoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68691,"68691",{WD-WISE},Americas,UY,Uruguay,0.1,-32.41666667,-54.8,"110","1974",W,Planosol,m,Mollic,"2006",PL,Planosol,,,"1960",Alfisol,Aqualf,Albaqualf,Mollic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.68677,"68677",{WD-WISE},Americas,UY,Uruguay,0.1,-30.41666667,-57.58333333,"129","1974",H,Phaeozem,l,Luvic,"2006",PH,Phaeozem,,,"1960",Mollisol,Udoll,Argiudoll,Typic,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,true,true,true,false,true,false,false,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false
wosis_latest_profiles.177122,"177122",{US-NCSS},Americas,UY,Uruguay,1e-05,-31.71175,-55.8230286,"140",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177124,"177124",{US-NCSS},Americas,UY,Uruguay,1e-05,-33.0455284,-55.5761108,"115",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,false,true,false,true,true,true,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177129,"177129",{US-NCSS},Americas,UY,Uruguay,1e-05,-33.7905273,-58.0515823,"170",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177120,"177120",{US-NCSS},Americas,UY,Uruguay,1e-05,-31.4008331,-57.634861,"96",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177121,"177121",{US-NCSS},Americas,UY,Uruguay,1e-05,-30.4669991,-57.5863876,"190",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177123,"177123",{US-NCSS},Americas,UY,Uruguay,1e-05,-31.2015839,-55.6531944,"200",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177130,"177130",{US-NCSS},Americas,UY,Uruguay,1e-05,-33.192585,-57.6523895,"130",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177116,"177116",{US-NCSS},Americas,UY,Uruguay,1e-05,-32.3844719,-58.0447235,"78",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177126,"177126",{US-NCSS},Americas,UY,Uruguay,1e-05,-32.8090553,-54.668026,"98",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177118,"177118",{US-NCSS},Americas,UY,Uruguay,1e-05,-31.8453617,-57.6211128,"145",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177119,"177119",{US-NCSS},Americas,UY,Uruguay,1e-05,-31.2570839,-57.1443329,"175",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,false,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,true,false,true,false,false,false,false,false
wosis_latest_profiles.177132,"177132",{US-NCSS},Americas,UY,Uruguay,1e-05,-34.3423615,-57.8090286,"138",,,,,,,,,,,,,,,,true,false,false,true,true,true,true,false,true,true,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false,false,false,false,true,true,false,true,false,false,true,false,true,false,true,false,false,false,false,false
