gml_id,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,clay_value,clay_value_avg,clay_method,clay_date,clay_dataset_id,clay_profile_code,clay_licence
wosis_latest_clay.37097,"68571","37097",Chile,"0","28",Ap,"0",{1:31.00},31,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0015,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37098,"68571","37098",Chile,"28","43",,"0",{1:26.00},26,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0015,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37099,"68571","37099",Chile,"43","85",Bw,"0",{1:18.00},18,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0015,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37100,"68571","37100",Chile,"85","123",,"0",{1:13.00},13,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0015,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37101,"68571","37101",Chile,"123","170",2C1,"0",{1:15.00},15,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0015,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37102,"68571","37102",Chile,"170","250",3C2,"0",{1:9.00},9,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0015,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37103,"68572","37103",Chile,"0","16",Ap,"0",{1:37.00},37,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0022,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37104,"68572","37104",Chile,"16","34",,"0",{1:32.00},32,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0022,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37105,"68572","37105",Chile,"34","50",,"0",{1:32.00},32,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0022,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37106,"68573","37106",Chile,"0","14",Ap,"0",{1:45.00},45,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0024,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37107,"68573","37107",Chile,"14","50",Bt1,"0",{1:71.00},71,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0024,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37108,"68573","37108",Chile,"50","97",Bt2,"0",{1:80.00},80,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0024,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37109,"68573","37109",Chile,"97","135",Bt3,"0",{1:60.00},60,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0024,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37110,"68573","37110",Chile,"135","165",,"0",{1:68.00},68,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0024,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37111,"68573","37111",Chile,"165","175",2C1,"0",{1:58.00},58,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0024,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37112,"68574","37112",Chile,"0","19",Ap,"0",{1:35.00},35,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37113,"68574","37113",Chile,"19","48",Bt1,"0",{1:46.00},46,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37114,"68574","37114",Chile,"48","80",Bt2,"0",{1:67.00},67,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37115,"68574","37115",Chile,"80","124",Bt3,"0",{1:74.00},74,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37116,"68574","37116",Chile,"124","180",Bts,"0",{1:78.00},78,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0025,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37117,"68575","37117",Chile,"0","12",Ap,"0",{1:62.00},62,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0026,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37118,"68575","37118",Chile,"12","39",B1w,"0",{1:73.00},73,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0026,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37119,"68575","37119",Chile,"39","56",2Bt1,"0",{1:79.00},79,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0026,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37120,"68575","37120",Chile,"56","72",2Bt2,"0",{1:67.00},67,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0026,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37121,"68575","37121",Chile,"72","94",2Bt3,"0",{1:61.00},61,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0026,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37122,"68575","37122",Chile,"94","140",2BC,"0",{1:56.00},56,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0026,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37123,"68576","37123",Chile,"0","6",Ap1,"0",{1:48.00},48,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0027,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37124,"68576","37124",Chile,"6","16",Bs,"0",{1:53.00},53,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0027,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37125,"68576","37125",Chile,"16","40",Bt1,"0",{1:68.00},68,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0027,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37126,"68576","37126",Chile,"40","64",Bt2,"0",{1:74.00},74,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0027,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37127,"68576","37127",Chile,"64","98",Bt3,"0",{1:72.00},72,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0027,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37128,"68576","37128",Chile,"98","120",2BC,"0",{1:72.00},72,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0027,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37129,"68577","37129",Chile,"0","15",Ap,"0",{1:62.00},62,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37130,"68577","37130",Chile,"15","36",Bw,"0",{1:55.00},55,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37131,"68577","37131",Chile,"36","54",Bt1,"0",{1:57.00},57,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37132,"68577","37132",Chile,"54","83",Bt2,"0",{1:79.00},79,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37133,"68577","37133",Chile,"83","102",Bt3,"0",{1:85.00},85,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37134,"68577","37134",Chile,"102","122",2BC,"0",{1:84.00},84,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:????-??-??},WD-WISE,CL0028,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37135,"68578","37135",Chile,"0","20",Ap,"0",{1:26.00},26,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0034,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37136,"68578","37136",Chile,"20","41",Bt1,"0",{1:27.00},27,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0034,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37137,"68578","37137",Chile,"41","53",2BA,"0",{1:24.00},24,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0034,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37138,"68578","37138",Chile,"53","73",2BC,"0",{1:17.00},17,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0034,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37139,"68579","37139",Chile,"0","21",Ap,"0",{1:25.00},25,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0035,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37140,"68579","37140",Chile,"21","34",E,"0",{1:27.00},27,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0035,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37141,"68579","37141",Chile,"34","60",2Bt1,"0",{1:40.00},40,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0035,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37142,"68579","37142",Chile,"60","69",2Bt2,"0",{1:42.00},42,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0035,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37143,"68579","37143",Chile,"69","74",3BCgs,"0",{1:26.00},26,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0035,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.37144,"68579","37144",Chile,"74","78",3Cs,"0",{1:19.00},19,"{""1:dispersion = not specified, instrument = pipette, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}",{1:1971-??-??},WD-WISE,CL0035,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/"
wosis_latest_clay.603180,"68580","603180",Chile,"0","26",Ap,"0","{1:8.00,2:8.00}",8,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603181,"68580","603181",Chile,"26","56",2Bw1,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603182,"68580","603182",Chile,"56","88",2Bw2,"0","{1:0.20,2:0.20}",0.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603183,"68580","603183",Chile,"88","94",2Bq,"0","{1:6.60,2:6.60}",6.6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603184,"68580","603184",Chile,"94","149",2C,"0","{1:15.10,2:15.10}",15.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603186,"68580","603186",Chile,"94","149",,"0","{1:20.00,2:20.00,3:13.70,4:10.60,5:10.60,6:31.40,7:13.70,8:31.40}",18.93,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""3:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""4:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""5:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""6:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""7:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""8:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??,3:1983-??-??,4:1983-??-??,5:1983-??-??,6:1983-??-??,7:1983-??-??,8:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603185,"68580","603185",Chile,"149","190",3C,"0","{1:4.90,2:4.90}",4.9,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0485,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603190,"68581","603190",Chile,"0","16",A,"0","{1:5.40,2:5.40}",5.4,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0499,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603191,"68581","603191",Chile,"16","30",B/A,"0","{1:1.60,2:1.60}",1.6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0499,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603192,"68581","603192",Chile,"30","70",Bt1,"0","{1:0.20,2:0.20}",0.2,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0499,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603193,"68581","603193",Chile,"70","92",Bt2,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0499,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603194,"68581","603194",Chile,"92","102",2Bqs,"0","{1:3.10,2:3.10}",3.1,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0499,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603195,"68581","603195",Chile,"102","118",2Bs,"0","{1:3.60,2:3.60}",3.6,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0499,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603196,"68582","603196",Chile,"0","15",Ap,"0","{1:6.50,2:6.50}",6.5,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0503,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603197,"68582","603197",Chile,"15","60",Bw1,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0503,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603198,"68582","603198",Chile,"60","85",Bw2,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0503,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603199,"68582","603199",Chile,"85","104",Bw3,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0503,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603201,"68583","603201",Chile,"0","32",A,"0","{1:2.30,2:2.30}",2.3,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0487,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
wosis_latest_clay.603202,"68583","603202",Chile,"32","63",Bw,"0","{1:0.00,2:0.00}",0,"{""1:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified"",""2:dispersion = not specified, instrument = not specified, sample pretreatment = sieved over 2 mm sieve, size = 0 - 0.002 mm, treatment = not specified""}","{1:1983-??-??,2:1983-??-??}",US-NCSS,83P0487,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
